epoch,step,train_cardinality_error,train_loss_bbox,train_loss_ce,train_loss_giou,training_loss,validation/loss,validation_cardinality_error,validation_loss_bbox,validation_loss_ce,validation_loss_giou
4,199,1.0,0.036625105887651443,0.36794230341911316,0.6051398515701294,1.7613475322723389,,,,,
4,204,2.0,0.15389209985733032,0.7775681614875793,0.5273260474205017,2.6016807556152344,,,,,
4,204,,,,,,2.081721305847168,1.329545497894287,0.08591952919960022,0.49189722537994385,0.5801131725311279
5,209,1.0,0.025933779776096344,0.4022804796695709,0.1518115997314453,0.8355726003646851,,,,,
5,214,1.0,0.10199467837810516,0.35481345653533936,0.7140917181968689,2.2929701805114746,,,,,
5,219,1.0,0.03515036404132843,0.5029404163360596,0.19728904962539673,1.073270320892334,,,,,
5,224,0.0,0.0,0.11638154089450836,0.0,0.11638154089450836,,,,,
5,229,1.0,0.03778667002916336,0.37083521485328674,0.46156245470046997,1.482893466949463,,,,,
5,234,1.0,0.19743189215660095,0.5213550329208374,0.48586326837539673,2.480241060256958,,,,,
5,239,1.0,0.058658912777900696,0.40656307339668274,0.516021192073822,1.7318999767303467,,,,,
5,244,0.0,0.0,0.09436836838722229,0.0,0.09436836838722229,,,,,
5,245,,,,,,2.0359082221984863,1.329545497894287,0.07826888561248779,0.48819395899772644,0.5781850218772888
6,249,1.0,0.020545944571495056,0.36435049772262573,0.519695520401001,1.5064712762832642,,,,,
6,254,1.0,0.053548283874988556,0.3698013722896576,0.2741657495498657,1.1858742237091064,,,,,
6,259,1.0,0.34264302253723145,0.48869216442108154,0.7765125036239624,3.754932165145874,,,,,
6,264,1.0,0.04478907957673073,0.3462119996547699,0.3627801537513733,1.295717716217041,,,,,
6,269,2.0,0.11923538148403168,0.8120120167732239,0.6175704598426819,2.6433298587799072,,,,,
6,274,1.0,0.05597158148884773,0.4005066156387329,0.6125856637954712,1.9055358171463013,,,,,
6,279,2.0,0.11494140326976776,0.6478378772735596,0.7530879974365234,2.7287209033966064,,,,,
6,284,0.0,0.0,0.13475139439105988,0.0,0.13475139439105988,,,,,
6,286,,,,,,2.05600643157959,1.329545497894287,0.08133246749639511,0.4813411831855774,0.5840016007423401
7,289,2.0,0.0564284585416317,0.8420334458351135,0.5453179478645325,2.2148118019104004,,,,,
7,294,1.0,0.05860675871372223,0.37898218631744385,0.5966008901596069,1.865217685699463,,,,,
7,299,1.0,0.06875274330377579,0.38746410608291626,0.5295080542564392,1.7902438640594482,,,,,
7,304,1.0,0.061920396983623505,0.3774656057357788,0.5107316970825195,1.7085310220718384,,,,,
7,309,1.0,0.03652104735374451,0.4597582221031189,0.3140111565589905,1.2703857421875,,,,,
7,314,1.0,0.029547948390245438,0.34423497319221497,0.5188010334968567,1.5295767784118652,,,,,
7,319,1.0,0.05403231456875801,0.4233747124671936,0.555948793888092,1.8054338693618774,,,,,
7,324,3.0,0.06841914355754852,0.8711139559745789,0.8361712694168091,2.885552167892456,,,,,
7,327,,,,,,2.042775869369507,1.329545497894287,0.08469948917627335,0.47877147793769836,0.5702536106109619
8,329,1.0,0.28769099712371826,0.3790586590766907,1.3520774841308594,4.521668434143066,,,,,
8,334,1.0,0.4095412492752075,0.48550426959991455,0.7955805063247681,4.124371528625488,,,,,
8,339,1.0,0.14257967472076416,0.3790324628353119,1.0382931232452393,3.1685171127319336,,,,,
8,344,1.0,0.04738529771566391,0.6292599439620972,0.4593939185142517,1.7849743366241455,,,,,
8,349,2.0,0.0386611633002758,0.4916630685329437,0.5060110092163086,1.696990966796875,,,,,
8,354,1.0,0.04212154820561409,0.4659760892391205,0.5156012773513794,1.7077863216400146,,,,,
8,359,1.0,0.32948771119117737,0.5156434774398804,0.5194821357727051,3.2020463943481445,,,,,
8,364,1.0,0.3132168650627136,0.5354676246643066,0.9227474927902222,3.947046995162964,,,,,
8,368,,,,,,2.3870956897735596,1.329545497894287,0.1093817725777626,0.46259814500808716,0.6887942552566528
9,369,1.0,0.03715164214372635,0.39384809136390686,0.47868257761001587,1.5369714498519897,,,,,
9,374,2.0,0.039345599710941315,0.5654773712158203,0.40947550535202026,1.5811563730239868,,,,,
9,379,3.0,0.15354785323143005,0.9243921637535095,1.0195798873901367,3.7312912940979004,,,,,
9,384,1.0,0.09731879830360413,0.41682884097099304,0.43353939056396484,1.7705016136169434,,,,,
9,389,1.0,0.08067895472049713,0.3442001938819885,0.6476092338562012,2.042813301086426,,,,,
9,394,1.0,0.09338189661502838,0.4528692960739136,0.446372926235199,1.8125245571136475,,,,,
9,399,1.0,0.036667823791503906,0.27564263343811035,0.2436600923538208,0.9463019371032715,,,,,
9,404,1.0,0.05231933668255806,0.28425297141075134,0.7929283380508423,2.1317062377929688,,,,,
9,409,1.0,0.03033880516886711,0.3564852476119995,0.382035493850708,1.2722502946853638,,,,,
9,409,,,,,,2.102658748626709,1.329545497894287,0.08831371366977692,0.46068331599235535,0.6002034544944763
10,414,1.0,0.02726614847779274,0.36091044545173645,0.15885251760482788,0.8149462342262268,,,,,
10,419,4.0,0.16208091378211975,0.7807401418685913,0.7679769992828369,3.127098560333252,,,,,
10,424,1.0,0.039137065410614014,0.4599824845790863,0.6792100667953491,2.0140879154205322,,,,,
10,429,2.0,0.1211012527346611,0.874028205871582,0.3108523190021515,2.101238965988159,,,,,
10,434,0.0,0.0,0.10881893336772919,0.0,0.10881893336772919,,,,,
10,439,1.0,0.11569568514823914,0.3419453203678131,0.6810870170593262,2.282597780227661,,,,,
10,444,0.0,0.0,0.083515964448452,0.0,0.083515964448452,,,,,
10,449,1.0,0.1344318985939026,0.3621795177459717,0.44868189096450806,1.931702733039856,,,,,
10,450,,,,,,2.0942046642303467,1.329545497894287,0.08511354774236679,0.4568560719490051,0.6058908104896545
11,454,1.0,0.034058794379234314,0.35741105675697327,0.5180366039276123,1.5637781620025635,,,,,
11,459,1.0,0.03415703773498535,0.373222291469574,0.45252925157546997,1.449065923690796,,,,,
11,464,1.0,0.027003660798072815,0.33567485213279724,0.214799702167511,0.9002925753593445,,,,,
11,469,1.0,0.07687008380889893,0.4033990800380707,0.6174408197402954,2.0226311683654785,,,,,
11,474,1.0,0.15339724719524384,0.34534963965415955,0.56861412525177,2.2495641708374023,,,,,
11,479,3.0,0.06459073722362518,0.6783526539802551,0.5616634488105774,2.124633312225342,,,,,
11,484,0.0,0.0,0.10733520984649658,0.0,0.10733520984649658,,,,,
11,489,1.0,0.08272243291139603,0.3778848648071289,1.1875025033950806,3.166501998901367,,,,,
11,491,,,,,,2.171046257019043,1.329545497894287,0.08818855881690979,0.452193945646286,0.6389546990394592
12,494,2.0,0.02610636316239834,0.3839091956615448,0.27695029973983765,1.068341612815857,,,,,
12,499,2.0,0.04598521441221237,0.5227059125900269,0.6560245752334595,2.064681053161621,,,,,
12,504,1.0,0.10355814546346664,0.5029487013816833,0.7755428552627563,2.5718250274658203,,,,,
12,509,1.0,0.025881797075271606,0.49609819054603577,0.2190214991569519,1.0635502338409424,,,,,
12,514,2.0,0.11587734520435333,0.5477824211120605,0.3408494293689728,1.8088679313659668,,,,,
12,519,1.0,0.24532940983772278,0.43528151512145996,0.895919144153595,3.4537668228149414,,,,,
12,524,1.0,0.268770694732666,0.3469216823577881,0.7210004925727844,3.1327762603759766,,,,,
12,529,1.0,0.04589688777923584,0.28306955099105835,0.6395829319953918,1.791719913482666,,,,,
12,532,,,,,,1.832398533821106,1.329545497894287,0.06418799608945847,0.468359112739563,0.5215498208999634
13,534,1.0,0.06363799422979355,0.4673152565956116,0.7635135650634766,2.312532424926758,,,,,
13,539,1.0,0.01754547655582428,0.32741016149520874,0.17518818378448486,0.7655138969421387,,,,,
13,544,1.0,0.06450852751731873,0.4417760372161865,0.19157624244689941,1.1474711894989014,,,,,
13,549,1.0,0.0658162385225296,0.40479740500450134,0.40838658809661865,1.5506517887115479,,,,,
13,554,1.0,0.11119667440652847,0.4186926484107971,0.7184370756149292,2.4115500450134277,,,,,
13,559,1.0,0.01898907870054245,0.3223716914653778,0.4735398292541504,1.3643968105316162,,,,,
13,564,1.0,0.07637357711791992,0.3485446870326996,0.5595918893814087,1.849596381187439,,,,,
13,569,1.0,0.04670421779155731,0.43018868565559387,0.22181856632232666,1.1073468923568726,,,,,
13,573,,,,,,1.8387986421585083,1.329545497894287,0.0671604573726654,0.45472490787506104,0.5241356492042542
14,574,2.0,0.030870813876390457,0.4897165298461914,0.32394009828567505,1.2919508218765259,,,,,
14,579,2.0,0.056083034723997116,0.6768455505371094,0.3290328085422516,1.6153264045715332,,,,,
14,584,1.0,0.0498150959610939,0.4076879918575287,0.31404340267181396,1.2848502397537231,,,,,
14,589,1.0,0.06378971040248871,0.3595350384712219,0.7196115255355835,2.117706775665283,,,,,
14,594,1.0,0.06418783962726593,0.3343893587589264,0.6859903931617737,2.0273094177246094,,,,,
14,599,2.0,0.05816788598895073,0.6439173221588135,0.4251137375831604,1.7849842309951782,,,,,
14,604,2.0,0.031665507704019547,0.5038015842437744,0.4160100519657135,1.4941492080688477,,,,,
14,609,1.0,0.049240969121456146,0.3766714036464691,0.20645397901535034,1.0357842445373535,,,,,
14,614,1.0,0.010291971266269684,0.47961634397506714,0.1611434817314148,0.8533631563186646,,,,,
14,614,,,,,,1.9173671007156372,1.329545497894287,0.07414136081933975,0.4504432678222656,0.5481083393096924
15,619,1.0,0.04202059656381607,0.29646405577659607,0.23284560441970825,0.9722582101821899,,,,,
15,624,1.0,0.04772961512207985,0.3305628299713135,0.6635830402374268,1.8963769674301147,,,,,
15,629,1.0,0.10008382797241211,0.4118236303329468,0.3579174280166626,1.6280776262283325,,,,,
15,634,0.0,0.0,0.12489602714776993,0.0,0.12489602714776993,,,,,
15,639,1.0,0.027931075543165207,0.26608771085739136,0.316472589969635,1.0386883020401,,,,,
15,644,1.0,0.08471663296222687,0.24801865220069885,0.7151920795440674,2.1019859313964844,,,,,
15,649,1.0,0.04666668921709061,0.2609405815601349,0.5552303791046143,1.6047347784042358,,,,,
15,654,0.0,0.0,0.07792948186397552,0.0,0.07792948186397552,,,,,
15,655,,,,,,1.8928128480911255,1.329545497894287,0.07194606959819794,0.44273215532302856,0.5451754331588745
16,659,2.0,0.03845979645848274,0.6018908023834229,0.5772629976272583,1.9487158060073853,,,,,
16,664,1.0,0.05620349198579788,0.31909748911857605,0.6236889362335205,1.8474928140640259,,,,,
16,669,5.0,0.05926121398806572,0.8248379230499268,0.49100634455680847,2.103156805038452,,,,,
16,674,2.0,0.03243255987763405,0.6127150654792786,0.42740970849990845,1.629697322845459,,,,,
16,679,1.0,0.04008149355649948,0.33037176728248596,0.31011128425598145,1.1510018110275269,,,,,
16,684,1.0,0.0906720757484436,0.3304734528064728,0.5254714488983154,1.834776759147644,,,,,
16,689,1.0,0.03204590082168579,0.40759801864624023,0.2742866277694702,1.1164007186889648,,,,,
16,694,2.0,0.026030169799923897,0.4007892608642578,0.3776329457759857,1.2862060070037842,,,,,
16,696,,,,,,1.783990740776062,1.329545497894287,0.061998795717954636,0.4461818039417267,0.5139076113700867
17,699,1.0,0.02466438338160515,0.40255802869796753,0.33560729026794434,1.1970945596694946,,,,,
17,704,2.0,0.021941596642136574,0.45213302969932556,0.25486770272254944,1.0715763568878174,,,,,
17,709,1.0,0.05286983400583267,0.28566160798072815,0.44595837593078613,1.4419275522232056,,,,,
17,714,1.0,0.025319546461105347,0.3686581254005432,0.27918922901153564,1.0536342859268188,,,,,
17,719,5.0,0.08034227788448334,0.7538089752197266,0.44776010513305664,2.0510406494140625,,,,,
17,724,2.0,0.021405190229415894,0.6677224040031433,0.34639647603034973,1.467541217803955,,,,,
17,729,1.0,0.07815304398536682,0.25413551926612854,0.551268994808197,1.747438669204712,,,,,
17,734,1.0,0.09758255630731583,0.3516264259815216,0.5911537408828735,2.0218467712402344,,,,,
17,737,,,,,,1.9048893451690674,1.329545497894287,0.07407345622777939,0.43279799818992615,0.5508620738983154
18,739,2.0,0.037134766578674316,0.6873669624328613,0.4318634569644928,1.7367677688598633,,,,,
18,744,1.0,0.02324157953262329,0.23899124562740326,0.3060150742530823,0.9672293066978455,,,,,
18,749,1.0,0.020262982696294785,0.2958459258079529,0.31340640783309937,1.0239737033843994,,,,,
18,754,1.0,0.04593760147690773,0.2040122151374817,0.5251872539520264,1.4840747117996216,,,,,
18,759,1.0,0.045606762170791626,0.2381073236465454,0.42745834589004517,1.3210577964782715,,,,,
18,764,1.0,0.06223532184958458,0.23415634036064148,0.7168371081352234,1.9790071249008179,,,,,
18,769,2.0,0.026149721816182137,0.44404757022857666,0.30812278389930725,1.1910417079925537,,,,,
18,774,2.0,0.06830552220344543,0.6038063764572144,0.6451520919799805,2.23563814163208,,,,,
18,778,,,,,,1.7907794713974,1.3181818723678589,0.06851356476545334,0.43816155195236206,0.5050250291824341
19,779,3.0,0.024822384119033813,0.7665995955467224,0.4295578598976135,1.749827265739441,,,,,
19,784,3.0,0.05298706144094467,0.41003260016441345,0.5013195872306824,1.6776070594787598,,,,,
19,789,1.0,0.08478233218193054,0.20454521477222443,0.8544425368309021,2.3373420238494873,,,,,
19,794,1.0,0.03485743701457977,0.25261515378952026,0.6212730407714844,1.6694483757019043,,,,,
19,799,1.0,0.07943335920572281,0.2607140839099884,0.6009936332702637,1.8598681688308716,,,,,
19,804,2.0,0.033662885427474976,0.368068128824234,0.37866225838661194,1.2937071323394775,,,,,
19,809,1.0,0.05559000372886658,0.25555479526519775,0.25648021697998047,1.046465277671814,,,,,
19,814,1.0,0.046068690717220306,0.40901780128479004,0.2940185070037842,1.2273982763290405,,,,,
19,819,1.0,0.01956140622496605,0.2977959215641022,0.3023277521133423,1.000258445739746,,,,,
19,819,,,,,,1.7664622068405151,1.329545497894287,0.06845623254776001,0.45465734601020813,0.4847619831562042
20,824,2.0,0.027220332995057106,0.5027454495429993,0.3259809613227844,1.2908090353012085,,,,,
20,829,1.0,0.05291470140218735,0.3265957832336426,0.4179139733314514,1.426997184753418,,,,,
20,834,1.0,0.035206642001867294,0.3444824516773224,0.5625731945037842,1.6456620693206787,,,,,
20,839,1.0,0.03284723311662674,0.32739531993865967,0.5332151651382446,1.5580618381500244,,,,,
20,844,1.0,0.026357829570770264,0.3156696557998657,0.20057213306427002,0.8486030697822571,,,,,
20,849,1.0,0.03223343938589096,0.266769677400589,0.39433103799819946,1.2165989875793457,,,,,
20,854,2.0,0.11840792745351791,0.6212777495384216,0.72342449426651,2.6601662635803223,,,,,
20,859,1.0,0.03055669367313385,0.40030574798583984,0.13739341497421265,0.8278760313987732,,,,,
20,860,,,,,,1.7815746068954468,1.329545497894287,0.06271180510520935,0.4624045193195343,0.5028055906295776
21,864,1.0,0.05470028519630432,0.37099117040634155,0.7073066234588623,2.05910587310791,,,,,
21,869,1.0,0.02885451167821884,0.3420400023460388,0.3369765281677246,1.1602656841278076,,,,,
21,874,2.0,0.038258180022239685,0.7299528121948242,0.5553231239318848,2.0318899154663086,,,,,
21,879,1.0,0.06859512627124786,0.38161712884902954,0.36528581380844116,1.4551644325256348,,,,,
21,884,1.0,0.02111665904521942,0.3876270651817322,0.23951470851898193,0.9722397923469543,,,,,
21,889,1.0,0.04161975532770157,0.3911483883857727,0.2769491672515869,1.1531455516815186,,,,,
21,894,0.0,0.0,0.10710440576076508,0.0,0.10710440576076508,,,,,
21,899,5.0,0.07694768160581589,0.783414900302887,0.47416454553604126,2.1164822578430176,,,,,
21,901,,,,,,1.9327327013015747,1.329545497894287,0.07347381860017776,0.445700079202652,0.5598316788673401
22,904,1.0,0.024827081710100174,0.3592975437641144,0.3809085488319397,1.2452499866485596,,,,,
22,909,1.0,0.04703323915600777,0.3359515368938446,0.39393186569213867,1.3589814901351929,,,,,
22,914,1.0,0.04919426515698433,0.5055036544799805,0.42015451192855835,1.5917840003967285,,,,,
22,919,0.0,0.0,0.12761636078357697,0.0,0.12761636078357697,,,,,
22,924,2.0,0.04125138372182846,0.3867131173610687,0.18740686774253845,0.9677837491035461,,,,,
22,929,2.0,0.04303642362356186,0.5025508999824524,0.45190322399139404,1.6215394735336304,,,,,
22,934,2.0,0.013048544526100159,0.38685503602027893,0.20610401034355164,0.8643057942390442,,,,,
22,939,1.0,0.015110455453395844,0.4860764443874359,0.23192811012268066,1.0254849195480347,,,,,
22,942,,,,,,1.7774860858917236,1.329545497894287,0.06548663228750229,0.43650853633880615,0.506772518157959
23,944,1.0,0.07734227180480957,0.29246780276298523,0.49676382541656494,1.6727068424224854,,,,,
23,949,1.0,0.0460030771791935,0.2599116861820221,0.400967538356781,1.2918621301651,,,,,
23,954,2.0,0.0382821187376976,0.44709163904190063,0.482096791267395,1.6026958227157593,,,,,
23,959,2.0,0.04789154231548309,0.4492871165275574,0.16110548377037048,1.010955810546875,,,,,
23,964,1.0,0.024215444922447205,0.34353795647621155,0.5460617542266846,1.5567386150360107,,,,,
23,969,1.0,0.03076057881116867,0.27262023091316223,0.2189766764640808,0.8643764853477478,,,,,
23,974,1.0,0.02815316617488861,0.29732367396354675,0.3271341323852539,1.0923577547073364,,,,,
23,979,1.0,0.03487904369831085,0.40456095337867737,0.2610756754875183,1.1011075973510742,,,,,
23,983,,,,,,1.7914940118789673,1.329545497894287,0.05991735681891441,0.4365253150463104,0.5276910066604614
24,984,1.0,0.032681673765182495,0.28225889801979065,0.7666299343109131,1.9789271354675293,,,,,
24,989,1.0,0.08209508657455444,0.3862054646015167,0.6326261162757874,2.0619330406188965,,,,,
24,994,1.0,0.04917234927415848,0.4432607591152191,0.2702694535255432,1.229661464691162,,,,,
24,999,1.0,0.060336705297231674,0.3361946642398834,0.7253502607345581,2.088578701019287,,,,,
24,1004,3.0,0.025723427534103394,0.5637913346290588,0.4810786843299866,1.6545658111572266,,,,,
24,1009,2.0,0.09275634586811066,0.7252107262611389,0.49012434482574463,2.169241189956665,,,,,
24,1014,1.0,0.022092115134000778,0.26826906204223633,0.38493531942367554,1.1486003398895264,,,,,
24,1019,1.0,0.03195194900035858,0.3133932948112488,0.3482706546783447,1.169694423675537,,,,,
24,1024,2.0,0.08198992908000946,0.4242037832736969,0.48253118991851807,1.7992157936096191,,,,,
24,1024,,,,,,1.760410189628601,1.329545497894287,0.06489484757184982,0.4164883494377136,0.5097239017486572
25,1029,1.0,0.038187433034181595,0.2692940831184387,0.8144435286521912,2.089118242263794,,,,,
25,1034,5.0,0.04287228733301163,0.7765235304832458,0.5187840461730957,2.0284531116485596,,,,,
25,1039,1.0,0.02232705056667328,0.21312855184078217,0.13291388750076294,0.590591549873352,,,,,
25,1044,1.0,0.025301624089479446,0.34522444009780884,0.4615713357925415,1.3948752880096436,,,,,
25,1049,2.0,0.07256371527910233,0.711982011795044,0.48650211095809937,2.047804832458496,,,,,
25,1054,1.0,0.032706450670957565,0.43075791001319885,0.5107208490371704,1.6157318353652954,,,,,
25,1059,1.0,0.3051680326461792,0.42158299684524536,1.372724175453186,4.692871570587158,,,,,
25,1064,1.0,0.041018977761268616,0.46641963720321655,0.6726852655410767,2.0168850421905518,,,,,
25,1065,,,,,,2.116197347640991,1.329545497894287,0.08321233093738556,0.4098474383354187,0.6451438665390015
26,1069,1.0,0.047648265957832336,0.4658089280128479,0.19066399335861206,1.0853781700134277,,,,,
26,1074,1.0,0.07738251984119415,0.4451938569545746,0.36372703313827515,1.5595605373382568,,,,,
26,1079,1.0,0.02664145827293396,0.24868415296077728,0.39455288648605347,1.170997142791748,,,,,
26,1084,1.0,0.030773013830184937,0.5479863882064819,0.5068255662918091,1.7155026197433472,,,,,
26,1089,1.0,0.029017040506005287,0.2947275936603546,0.4520930051803589,1.3439987897872925,,,,,
26,1094,1.0,0.030390702188014984,0.1560276448726654,0.359724760055542,1.0274306535720825,,,,,
26,1099,3.0,0.029639936983585358,0.2423320710659027,0.25292831659317017,0.8963884115219116,,,,,
26,1104,1.0,0.0813387781381607,0.25977227091789246,0.7591205835342407,2.1847071647644043,,,,,
26,1106,,,,,,1.7694281339645386,1.329545497894287,0.06610158085823059,0.4063040614128113,0.516308069229126
27,1109,1.0,0.040552593767642975,0.22733494639396667,0.6572726964950562,1.7446433305740356,,,,,
27,1114,1.0,0.03503449261188507,0.29774555563926697,0.6882725954055786,1.8494632244110107,,,,,
27,1119,1.0,0.06488698720932007,0.19740790128707886,0.784412682056427,2.090668201446533,,,,,
27,1124,1.0,0.07678695768117905,0.4059816300868988,0.3765328526496887,1.5429821014404297,,,,,
27,1129,1.0,0.016752399504184723,0.18929912149906158,0.25085538625717163,0.7747719287872314,,,,,
27,1134,2.0,0.0340128019452095,0.5596358180046082,0.5794909000396729,1.8886816501617432,,,,,
27,1139,2.0,0.07765138894319534,0.34178653359413147,0.7212405800819397,2.1725246906280518,,,,,
27,1144,1.0,0.03588250279426575,0.2514990568161011,0.24561470746994019,0.9221409559249878,,,,,
27,1147,,,,,,2.2447171211242676,1.3181818723678589,0.09946691244840622,0.398750901222229,0.674315869808197
28,1149,1.0,0.08084570616483688,0.28364086151123047,0.5730445384979248,1.8339585065841675,,,,,
28,1154,1.0,0.10477453470230103,0.45412594079971313,0.7935733199119568,2.565145254135132,,,,,
28,1159,2.0,0.08005407452583313,0.5524165034294128,0.7148762345314026,2.382439374923706,,,,,
28,1164,3.0,0.01801317185163498,0.29147687554359436,0.20507371425628662,0.7916901707649231,,,,,
28,1169,2.0,0.04607991501688957,0.7919119000434875,0.5703511238098145,2.1630136966705322,,,,,
28,1174,1.0,0.03208646923303604,0.24168241024017334,0.23927664756774902,0.880668044090271,,,,,
28,1179,4.0,0.11776864528656006,0.6114901900291443,0.7638464570045471,2.7280263900756836,,,,,
28,1184,1.0,0.06913304328918457,0.35661977529525757,0.67051100730896,2.043307065963745,,,,,
28,1188,,,,,,2.0489187240600586,1.204545497894287,0.0882115587592125,0.3570420444011688,0.6254092454910278
29,1189,0.0,0.028892412781715393,0.17210987210273743,0.21931612491607666,0.7552042007446289,,,,,
29,1194,1.0,0.02789771929383278,0.19157060980796814,0.4435362219810486,1.2181316614151,,,,,
29,1199,2.0,0.10328848659992218,0.26406130194664,0.7315230369567871,2.2435498237609863,,,,,
29,1204,2.0,0.07763097435235977,0.562632143497467,0.5859189629554749,2.1226248741149902,,,,,
29,1209,0.0,0.04454660415649414,0.11741626262664795,0.5685607194900513,1.4772707223892212,,,,,
29,1214,1.0,0.041945330798625946,0.23524338006973267,0.6630619764328003,1.7710939645767212,,,,,
29,1219,1.0,0.054607149213552475,0.4541480839252472,0.6735759973526001,2.074335813522339,,,,,
29,1224,1.0,0.1744806468486786,0.31070947647094727,0.6158515214920044,2.414815902709961,,,,,
29,1229,1.0,0.03292696177959442,0.2952669560909271,0.4324285387992859,1.324758768081665,,,,,
29,1229,,,,,,1.8696918487548828,1.2840908765792847,0.07326924055814743,0.3924409747123718,0.5554525852203369
30,1234,2.0,0.08284293860197067,0.6541474461555481,0.5686783790588379,2.205718994140625,,,,,
30,1239,1.0,0.027036890387535095,0.3488795757293701,0.32244741916656494,1.1289589405059814,,,,,
30,1244,1.0,0.024119555950164795,0.21799907088279724,0.199551522731781,0.7376998662948608,,,,,
30,1249,0.0,0.05592203140258789,0.1885223686695099,0.6279579401016235,1.724048376083374,,,,,
30,1254,1.0,0.02903660759329796,0.2489989548921585,0.2885046601295471,0.9711912870407104,,,,,
30,1259,4.0,0.05754047632217407,0.7987641096115112,0.6506531238555908,2.387772798538208,,,,,
30,1264,1.0,0.028809435665607452,0.32034769654273987,0.2747236490249634,1.0138421058654785,,,,,
